Date,Red,Blue
2024-11-29,0.41478439425051333,0.5852156057494866
2024-11-16,0.4334038054968288,0.5665961945031712
2024-11-11,0.45108135942327504,0.548918640576725
2024-11-11,0.45416666666666666,0.5458333333333334
2024-11-06,0.47406639004149376,0.5259336099585062
2024-11-04,0.46436058700209637,0.5356394129979035
2024-11-04,0.45087900723888313,0.5491209927611169
2024-11-01,0.44535240040858015,0.5546475995914198
2024-10-19,0.44687499999999997,0.553125
2024-10-14,0.4372427983539095,0.5627572016460906
2024-10-07,0.4306269270298047,0.5693730729701952
2024-10-04,0.4792099792099792,0.5207900207900207
2024-10-03,0.4577685088633994,0.5422314911366006
2024-10-02,0.48893572181243417,0.5110642781875658
2024-09-30,0.44559585492227977,0.5544041450777203
2024-09-21,0.44947368421052625,0.5505263157894736
2024-09-09,0.4683937823834197,0.5316062176165803
2024-09-09,0.4561774023231257,0.5438225976768744
2024-09-04,0.4788441692466461,0.5211558307533539
2024-09-04,0.470281543274244,0.529718456725756
2024-09-02,0.4760416666666667,0.5239583333333334
2024-08-30,0.44386694386694386,0.5561330561330562
2024-08-12,0.47291666666666665,0.5270833333333332
2024-08-12,0.47803347280334735,0.5219665271966527
2024-08-10,0.4604989604989605,0.5395010395010396
2024-08-10,0.4760914760914761,0.5239085239085238
2024-08-09,0.47500000000000003,0.525
2024-08-08,0.48516949152542377,0.5148305084745762
2024-08-07,0.47912317327766185,0.5208768267223381
2024-08-01,0.446058091286307,0.5539419087136929
2024-07-04,0.44698544698544707,0.553014553014553
2024-07-04,0.4705251875669882,0.5294748124330118
2024-06-28,0.482901554404145,0.5170984455958549
2024-06-15,0.47319587628865983,0.5268041237113401
2024-06-10,0.4550102249488752,0.5449897750511247
2024-06-10,0.4879581151832461,0.512041884816754
2024-06-05,0.4963579604578564,0.5036420395421436
2024-06-04,0.44491080797481636,0.5550891920251836
2024-05-31,0.48556701030927835,0.5144329896907216
2024-05-25,0.4594309799789252,0.5405690200210749
2024-05-21,0.4494845360824742,0.5505154639175257
2024-05-08,0.4536842105263158,0.5463157894736842
2024-05-07,0.4771309771309772,0.5228690228690229
2024-05-06,0.422680412371134,0.5773195876288659
2024-05-06,0.46280991735537197,0.5371900826446281
2024-05-02,0.4654811715481172,0.5345188284518828
2024-04-29,0.46735751295336797,0.5326424870466321
2024-04-15,0.4766454352441614,0.5233545647558386
2024-04-08,0.4804928131416838,0.5195071868583161
2024-04-08,0.47253886010362695,0.527461139896373
2024-04-06,0.46097814776274715,0.539021852237253
2024-04-05,0.4320083682008368,0.5679916317991632
2024-04-04,0.45851063829787236,0.5414893617021277
2024-04-04,0.4968354430379747,0.5031645569620253
2024-03-11,0.44974093264248705,0.5502590673575128
2024-03-09,0.4608247422680412,0.5391752577319588
2024-03-06,0.4557894736842105,0.5442105263157895
2024-03-04,0.4692387904066736,0.5307612095933264
2024-03-04,0.48008385744234794,0.519916142557652
2024-03-01,0.46888412017167386,0.5311158798283262
2024-02-24,0.47573839662447254,0.5242616033755274
2024-02-24,0.4780793319415449,0.521920668058455
2024-02-12,0.4566353187042843,0.5433646812957158
2024-02-12,0.45538461538461544,0.5446153846153846
2024-02-11,0.45696068012752394,0.543039319872476
2024-02-07,0.4604700854700855,0.5395299145299146
2024-02-05,0.43400211193241817,0.5659978880675819
2024-02-03,0.48376963350785335,0.5162303664921466
2024-02-01,0.4640998959417274,0.5359001040582727
2024-01-13,0.4790996784565916,0.5209003215434084
2024-01-08,0.49520766773162944,0.5047923322683706
2024-01-07,0.4739084132055377,0.5260915867944622
2024-01-08,0.48973305954825463,0.5102669404517454
2024-01-04,0.4710920770877944,0.5289079229122056
2024-01-03,0.4821621621621622,0.5178378378378379
2023-12-13,0.48717948717948717,0.5128205128205129
2023-12-12,0.47821466524973427,0.5217853347502657
2023-12-08,0.49217935349322206,0.5078206465067779
2023-12-06,0.4594882729211088,0.5405117270788912
2023-12-04,0.4860813704496788,0.5139186295503212
2023-12-02,0.47965738758029974,0.5203426124197001
2023-12-01,0.5237068965517241,0.47629310344827586
2023-11-25,0.46531483457844186,0.5346851654215582
2023-11-13,0.45406546990496305,0.545934530095037
2023-11-08,0.496288441145281,0.503711558854719
2023-11-07,0.4525080042689435,0.5474919957310566
2023-11-03,0.46104589114194233,0.5389541088580576
2023-11-02,0.48156182212581344,0.5184381778741866
2023-10-30,0.4732334047109208,0.5267665952890792
2023-10-30,0.485499462943072,0.514500537056928
2023-10-09,0.4897297297297297,0.5102702702702704
2023-10-02,0.4773706896551724,0.5226293103448276
2023-10-04,0.4787234042553192,0.5212765957446809
2023-10-02,0.49356223175965663,0.5064377682403434
2023-10-02,0.4676564156945917,0.5323435843054083
2023-09-27,0.48608137044967875,0.5139186295503212
2023-09-22,0.4926778242677824,0.5073221757322176
2023-09-07,0.4682875264270613,0.5317124735729387
2023-09-06,0.4616204690831556,0.5383795309168443
2023-09-06,0.4591397849462366,0.5408602150537634
2023-09-05,0.4646680942184154,0.5353319057815845
2023-09-01,0.4682203389830509,0.5317796610169491
2023-08-30,0.45983086680761104,0.540169133192389
2023-09-05,0.4572333685322069,0.542766631467793
2023-08-28,0.44805194805194803,0.551948051948052
2023-08-15,0.4456177402323126,0.5543822597676874
2023-08-14,0.4502673796791444,0.5497326203208556
2023-08-14,0.4651404786680542,0.5348595213319459
2023-08-14,0.45189189189189194,0.5481081081081081
2023-08-07,0.4520255863539446,0.5479744136460555
2023-08-04,0.4445640473627557,0.5554359526372443
2023-08-03,0.46888412017167386,0.5311158798283262
2023-08-02,0.4428121720881427,0.5571878279118573
2023-07-06,0.4616193480546793,0.5383806519453207
2023-07-05,0.4392819429778247,0.5607180570221754
2023-06-17,0.45802337938363447,0.5419766206163656
2023-06-12,0.4690451206715635,0.5309548793284364
2023-06-07,0.4429175475687104,0.5570824524312897
2023-06-05,0.4597207303974221,0.5402792696025779
2023-06-05,0.42331932773109243,0.5766806722689076
2023-06-02,0.4569327731092437,0.5430672268907564
2023-05-30,0.4531085353003161,0.5468914646996839
2023-05-30,0.44374342797055727,0.5562565720294427
2023-05-19,0.43587069864442124,0.5641293013555787
2023-05-08,0.4405737704918033,0.5594262295081968
2023-05-08,0.45378151260504196,0.5462184873949579
2023-05-03,0.4276595744680851,0.5723404255319149
2023-05-02,0.4658971668415529,0.534102833158447
2023-04-30,0.46455026455026455,0.5354497354497355
2023-04-29,0.44849785407725323,0.5515021459227468
2023-04-29,0.4651898734177215,0.5348101265822786
2023-04-17,0.4392819429778247,0.5607180570221753
2023-04-15,0.4660925726587728,0.5339074273412271
2023-04-12,0.4560669456066946,0.5439330543933055
2023-04-11,0.43251859723698194,0.5674814027630181
2023-04-04,0.4170168067226891,0.5829831932773109
2023-03-31,0.46455026455026455,0.5354497354497355
2023-03-29,0.43496801705756927,0.5650319829424307
2023-03-27,0.4107142857142857,0.5892857142857144
2023-03-20,0.43240454076367385,0.567595459236326
2023-03-13,0.4654622741764082,0.5345377258235919
2023-03-08,0.45647558386411885,0.5435244161358812
2023-03-06,0.3894736842105263,0.6105263157894736
2023-03-03,0.4389473684210526,0.5610526315789474
2023-02-28,0.470404984423676,0.529595015576324
2023-02-27,0.43730242360379346,0.5626975763962065
2023-02-13,0.4397905759162304,0.5602094240837696
2023-02-08,0.4356846473029045,0.5643153526970954
2023-02-06,0.4783983140147524,0.5216016859852476
2023-02-06,0.44467860906217077,0.5553213909378293
2023-02-05,0.4776595744680851,0.522340425531915
2023-01-31,0.43619246861924693,0.5638075313807531
2023-01-27,0.437434279705573,0.562565720294427
2023-01-11,0.46940928270042187,0.5305907172995781
2023-01-09,0.4669464847848898,0.5330535152151102
2023-01-09,0.44257112750263433,0.5574288724973656
2023-01-06,0.4582463465553236,0.5417536534446763
2023-01-04,0.46792849631966354,0.5320715036803365
2023-01-04,0.4580712788259958,0.5419287211740041
2023-01-02,0.46047008547008544,0.5395299145299146
2022-12-17,0.4058272632674298,0.5941727367325702
2022-12-14,0.48526315789473684,0.5147368421052633
2022-12-12,0.4386149003147954,0.5613850996852046
2022-12-10,0.4689146469968388,0.5310853530031612
2022-12-07,0.4556830031282586,0.5443169968717413
2022-12-05,0.44226804123711344,0.5577319587628866
2022-12-02,0.4753410283315845,0.5246589716684155
2022-11-27,0.45677694770544286,0.543223052294557
2022-11-24,0.4491525423728813,0.5508474576271187
2022-11-23,0.4405010438413361,0.5594989561586639
2022-11-19,0.4206008583690987,0.5793991416309012
2022-11-14,0.4297782470960929,0.5702217529039072
2022-11-10,0.4551148225469729,0.5448851774530271
2022-11-07,0.437696335078534,0.5623036649214659
2022-11-04,0.4665970772442589,0.5334029227557412
2022-10-31,0.48148148148148145,0.5185185185185186
2022-10-30,0.4281183932346724,0.5718816067653276
2022-10-26,0.4818276220145379,0.5181723779854621
2022-10-21,0.45130890052356015,0.5486910994764399
2022-10-23,0.4621848739495799,0.5378151260504201
2022-10-17,0.46178343949044587,0.5382165605095541
2022-10-12,0.46845915201654603,0.531540847983454
2022-10-10,0.4786680541103018,0.5213319458896982
2022-10-10,0.4690451206715635,0.5309548793284365
2022-10-02,0.47335423197492166,0.5266457680250783
2022-09-30,0.48614072494669514,0.5138592750533048
2022-09-29,0.47230929989550674,0.5276907001044933
2022-09-25,0.4513089005235602,0.5486910994764398
2022-09-19,0.45208333333333334,0.5479166666666666
2022-09-12,0.4665970772442589,0.5334029227557412
2022-09-12,0.5125786163522013,0.4874213836477987
2022-09-07,0.46770833333333334,0.5322916666666667
2022-09-04,0.44948453608247424,0.5505154639175257
2022-09-02,0.47803347280334735,0.5219665271966527
2022-08-29,0.47772020725388603,0.522279792746114
2022-08-26,0.4754953076120959,0.524504692387904
2022-08-22,0.4709543568464731,0.529045643153527
2022-08-15,0.49015544041450776,0.5098445595854922
2022-08-14,0.4528497409326425,0.5471502590673575
2022-08-08,0.44574468085106383,0.5542553191489362
2022-08-05,0.4953271028037384,0.5046728971962617
2022-08-03,0.4989690721649485,0.5010309278350515
2022-07-06,0.47758081334723673,0.5224191866527633
2022-06-30,0.48029045643153523,0.5197095435684647
2022-06-29,0.4864300626304801,0.5135699373695198
2022-06-20,0.47095435684647297,0.529045643153527
2022-06-13,0.5072916666666666,0.49270833333333336
2022-06-09,0.488659793814433,0.511340206185567
2022-06-08,0.48347107438016534,0.5165289256198348
2022-06-05,0.48640167364016734,0.5135983263598327
2022-06-03,0.5098445595854922,0.4901554404145078
2022-05-30,0.4921135646687697,0.5078864353312302
2022-05-25,0.5010309278350515,0.4989690721649485
2022-05-23,0.4885177453027139,0.511482254697286
2022-05-15,0.4761904761904762,0.5238095238095237
2022-05-09,0.4890738813735692,0.5109261186264308
2022-05-09,0.4786235662148071,0.5213764337851928
2022-05-04,0.5031120331950207,0.4968879668049792
2022-05-03,0.5077239958805356,0.4922760041194645
2022-05-02,0.5077720207253886,0.49222797927461137
2022-04-27,0.5303186022610483,0.4696813977389517
2022-04-25,0.4780793319415449,0.521920668058455
2022-04-10,0.5051867219917011,0.4948132780082988
2022-04-06,0.5118679050567596,0.4881320949432404
2022-04-06,0.5067079463364292,0.4932920536635707
2022-04-06,0.49689440993788814,0.503105590062112
2022-04-01,0.48589341692789967,0.5141065830721003
2022-03-28,0.4989669421487603,0.5010330578512396
2022-03-23,0.5047418335089568,0.4952581664910431
2022-03-20,0.5042194092827005,0.4957805907172995
2022-03-14,0.5093360995850622,0.4906639004149377
2022-03-14,0.5271398747390397,0.4728601252609604
2022-03-07,0.5175983436853002,0.4824016563146998
2022-03-02,0.5345717234262125,0.4654282765737874
2022-02-28,0.5395010395010396,0.4604989604989605
2022-02-23,0.5401234567901234,0.45987654320987653
2022-02-28,0.529045643153527,0.47095435684647297
2022-02-20,0.5438413361169102,0.4561586638830898
2022-02-14,0.5390218522372527,0.46097814776274715
2022-02-12,0.5390218522372529,0.46097814776274715
2022-02-07,0.5495867768595041,0.4504132231404958
2022-02-02,0.5175619834710743,0.4824380165289256
2022-01-31,0.5253886010362694,0.47461139896373056
2022-01-31,0.5332640332640333,0.4667359667359667
2022-01-26,0.5477178423236515,0.45228215767634844
2022-01-24,0.5311850311850311,0.4688149688149688
2022-01-15,0.5190525231719877,0.48094747682801237
2022-01-10,0.5531475748194015,0.4468524251805986
2022-01-09,0.5216494845360824,0.4783505154639176
2022-01-07,0.5482180293501048,0.45178197064989517
2022-01-05,0.5483539094650206,0.45164609053497945
2022-01-03,0.5160621761658031,0.4839378238341969
2021-12-20,0.5154320987654321,0.4845679012345679
2021-12-20,0.5527950310559007,0.44720496894409933
2021-12-15,0.5119916579770595,0.4880083420229406
2021-12-13,0.5383828045035824,0.4616171954964176
2021-12-13,0.5421436004162331,0.45785639958376695
2021-12-09,0.5664263645726056,0.43357363542739447
2021-12-08,0.5402892561983471,0.4597107438016529
2021-12-07,0.5472689075630253,0.45273109243697485
2021-11-27,0.5838509316770186,0.4161490683229814
2021-11-24,0.5810113519091846,0.41898864809081526
2021-11-22,0.5742268041237113,0.42577319587628865
2021-11-14,0.5808444902162719,0.4191555097837281
2021-11-15,0.5791106514994829,0.42088934850051707
2021-11-08,0.5772773797338793,0.42272262026612073
2021-11-03,0.5915637860082305,0.4084362139917695
2021-11-02,0.5826446280991735,0.4173553719008264
2021-10-31,0.5974973931178311,0.40250260688216893
2021-10-31,0.6061538461538463,0.39384615384615385
2021-10-24,0.59244126659857,0.40755873340143006
2021-10-19,0.5940082644628099,0.4059917355371901
2021-10-18,0.5853909465020577,0.41460905349794236
2021-10-11,0.5794871794871795,0.4205128205128205
2021-10-06,0.5831622176591376,0.41683778234086244
2021-10-03,0.5822130299896587,0.4177869700103412
2021-10-01,0.6076210092687951,0.3923789907312049
2021-09-25,0.5896907216494844,0.41030927835051545
2021-09-21,0.6041237113402061,0.3958762886597938
2021-09-13,0.5809128630705394,0.41908713692946054
