Date,Biden,Trump
2020-10-25,55.670103092783506,44.329896907216494
2020-10-23,57.608695652173914,42.391304347826086
2020-10-23,55.319148936170215,44.680851063829785
2020-10-23,53.76344086021505,46.236559139784944
2020-10-23,54.166666666666664,45.83333333333333
2020-10-20,54.63917525773196,45.36082474226804
2020-10-25,55.434782608695656,44.565217391304344
2020-10-25,52.04081632653062,47.95918367346938
2020-10-24,54.736842105263165,45.26315789473684
2020-10-23,52.57731958762887,47.42268041237113
2020-10-23,52.74725274725275,47.25274725274725
2020-10-23,56.25,43.75
2020-10-22,55.68181818181818,44.31818181818182
2020-10-22,52.57731958762887,47.42268041237113
2020-10-22,52.083333333333336,47.91666666666667
2020-10-19,55.670103092783506,44.329896907216494
2020-10-16,55.91397849462365,44.086021505376344
2020-10-13,56.00000000000001,44.0
2020-10-25,53.608247422680414,46.391752577319586
2020-10-23,54.44444444444444,45.55555555555556
2020-10-23,53.06122448979592,46.93877551020408
2020-10-23,56.25,43.75
2020-10-21,49.473684210526315,50.526315789473685
2020-10-23,54.25531914893617,45.744680851063826
2020-10-23,53.68421052631579,46.31578947368421
2020-10-23,55.208333333333336,44.79166666666667
2020-10-23,52.083333333333336,47.91666666666667
2020-10-21,56.043956043956044,43.956043956043956
2020-10-21,54.736842105263165,45.26315789473684
2020-10-20,48.93617021276596,51.06382978723404
2020-10-20,51.06382978723404,48.93617021276596
2020-10-20,53.06122448979592,46.93877551020408
2020-10-20,54.25531914893617,45.744680851063826
2020-10-17,52.63157894736842,47.368421052631575
2020-10-17,52.083333333333336,47.91666666666667
2020-10-20,54.83870967741935,45.16129032258064
2020-10-20,55.10204081632652,44.89795918367347
2020-10-18,54.736842105263165,45.26315789473684
2020-10-18,54.736842105263165,45.26315789473684
2020-10-16,53.191489361702125,46.808510638297875
2020-10-16,53.68421052631579,46.31578947368421
2020-10-16,54.83870967741935,45.16129032258064
2020-10-14,51.578947368421055,48.421052631578945
2020-10-17,53.06122448979592,46.93877551020408
2020-10-16,55.208333333333336,44.79166666666667
2020-10-16,55.434782608695656,44.565217391304344
2020-10-15,55.208333333333336,44.79166666666667
2020-10-15,56.043956043956044,43.956043956043956
2020-10-15,56.98924731182796,43.01075268817204
2020-10-06,56.84210526315789,43.15789473684211
2020-10-06,56.25,43.75
2020-10-17,55.319148936170215,44.680851063829785
2020-10-17,56.043956043956044,43.956043956043956
2020-10-16,54.347826086956516,45.65217391304348
2020-10-16,54.94505494505495,45.05494505494506
2020-10-16,56.043956043956044,43.956043956043956
2020-10-15,54.94505494505495,45.05494505494506
2020-10-15,54.736842105263165,45.26315789473684
2020-10-15,54.25531914893617,45.744680851063826
2020-10-14,54.08163265306123,45.91836734693878
2020-10-12,53.76344086021505,46.236559139784944
2020-10-12,53.76344086021505,46.236559139784944
2020-10-13,52.27272727272727,47.72727272727273
2020-10-13,55.434782608695656,44.565217391304344
2020-10-12,54.736842105263165,45.26315789473684
2020-10-13,55.319148936170215,44.680851063829785
2020-10-11,53.06122448979592,46.93877551020408
2020-10-11,55.319148936170215,44.680851063829785
2020-10-10,54.02298850574713,45.97701149425287
2020-10-09,55.434782608695656,44.565217391304344
2020-10-08,55.670103092783506,44.329896907216494
2020-10-08,56.25,43.75
2020-10-07,52.63157894736842,47.368421052631575
2020-10-09,59.57446808510638,40.42553191489361
2020-10-09,57.446808510638306,42.5531914893617
2020-10-09,55.78947368421052,44.21052631578947
2020-10-08,58.620689655172406,41.37931034482759
2020-10-08,55.208333333333336,44.79166666666667
2020-10-08,57.77777777777777,42.22222222222222
2020-10-08,58.76288659793815,41.23711340206185
2020-10-07,56.32183908045977,43.67816091954023
2020-10-06,58.0246913580247,41.9753086419753
2020-10-05,55.208333333333336,44.79166666666667
2020-10-09,54.25531914893617,45.744680851063826
2020-10-09,54.25531914893617,45.744680851063826
2020-10-09,56.17977528089888,43.82022471910113
2020-10-07,54.736842105263165,45.26315789473684
2020-10-07,55.78947368421052,44.21052631578947
2020-10-10,54.44444444444444,45.55555555555556
2020-10-08,53.06122448979592,46.93877551020408
2020-10-08,54.25531914893617,45.744680851063826
2020-10-08,56.38297872340425,43.61702127659575
2020-10-08,52.63157894736842,47.368421052631575
2020-10-07,54.25531914893617,45.744680851063826
2020-09-29,54.25531914893617,45.744680851063826
2020-10-06,56.25,43.75
2020-10-06,56.12244897959183,43.87755102040816
2020-10-06,56.38297872340425,43.61702127659575
2020-10-05,57.291666666666664,42.70833333333333
2020-09-25,57.831325301204814,42.168674698795186
2020-09-22,54.11764705882353,45.88235294117647
2020-10-05,54.08163265306123,45.91836734693878
2020-10-06,57.73195876288659,42.2680412371134
2020-10-04,54.25531914893617,45.744680851063826
2020-10-04,54.83870967741935,45.16129032258064
2020-10-03,52.94117647058824,47.05882352941176
2020-10-03,55.208333333333336,44.79166666666667
2020-10-02,56.52173913043478,43.47826086956522
2020-10-02,56.52173913043478,43.47826086956522
2020-09-30,56.52173913043478,43.47826086956522
2020-09-29,52.80898876404494,47.19101123595505
2020-10-02,54.166666666666664,45.83333333333333
2020-09-30,55.319148936170215,44.680851063829785
2020-09-22,56.25,43.75
2020-09-22,55.78947368421052,44.21052631578947
2020-10-03,54.347826086956516,45.65217391304348
2020-10-02,55.0561797752809,44.9438202247191
2020-10-02,53.06122448979592,46.93877551020408
2020-10-02,55.319148936170215,44.680851063829785
2020-10-01,57.30337078651685,42.69662921348314
2020-10-01,55.208333333333336,44.79166666666667
2020-10-01,58.16326530612245,41.83673469387755
2020-09-30,57.95454545454546,42.04545454545455
2020-10-02,57.608695652173914,42.391304347826086
2020-10-02,55.434782608695656,44.565217391304344
2020-10-02,54.25531914893617,45.744680851063826
2020-10-01,54.25531914893617,45.744680851063826
2020-10-01,56.38297872340425,43.61702127659575
2020-10-01,52.12765957446809,47.87234042553192
2020-10-01,54.736842105263165,45.26315789473684
2020-10-02,51.08695652173913,48.91304347826087
2020-10-02,51.041666666666664,48.95833333333333
2020-10-01,54.54545454545454,45.45454545454545
2020-09-27,57.77777777777777,42.22222222222222
2020-09-30,54.02298850574713,45.97701149425287
2020-09-30,55.434782608695656,44.565217391304344
2020-09-30,51.578947368421055,48.421052631578945
2020-09-30,60.75949367088608,39.24050632911392
2020-09-29,53.06122448979592,46.93877551020408
2020-09-29,54.94505494505495,45.05494505494506
2020-09-29,56.84210526315789,43.15789473684211
2020-09-27,54.347826086956516,45.65217391304348
2020-09-27,54.25531914893617,45.744680851063826
2020-09-26,52.22222222222223,47.77777777777778
2020-09-01,53.06122448979592,46.93877551020408
2020-09-25,54.83870967741935,45.16129032258064
2020-09-23,54.25531914893617,45.744680851063826
2020-09-26,55.208333333333336,44.79166666666667
2020-09-26,55.55555555555556,44.44444444444444
2020-09-25,51.68539325842697,48.31460674157304
2020-09-25,54.02298850574713,45.97701149425287
2020-09-25,53.68421052631579,46.31578947368421
2020-09-24,55.55555555555556,44.44444444444444
2020-09-24,52.63157894736842,47.368421052631575
2020-08-07,55.55555555555556,44.44444444444444
2020-09-24,53.125,46.875
2020-09-24,54.166666666666664,45.83333333333333
2020-09-24,51.041666666666664,48.95833333333333
2020-09-24,61.53846153846154,38.46153846153847
2020-09-22,52.94117647058824,47.05882352941176
2020-09-19,54.94505494505495,45.05494505494506
2020-09-19,54.25531914893617,45.744680851063826
2020-09-22,51.08695652173913,48.91304347826087
2020-09-22,54.44444444444444,45.55555555555556
2020-09-22,53.68421052631579,46.31578947368421
2020-09-22,54.94505494505495,45.05494505494506
2020-09-21,53.2608695652174,46.73913043478261
2020-09-21,55.10204081632652,44.89795918367347
2020-09-22,54.94505494505495,45.05494505494506
2020-09-22,51.546391752577314,48.45360824742268
2020-09-21,52.68817204301075,47.31182795698925
2020-09-14,55.434782608695656,44.565217391304344
2020-09-22,56.70103092783505,43.29896907216495
2020-09-20,53.84615384615385,46.15384615384615
2020-09-18,54.347826086956516,45.65217391304348
2020-09-16,50.526315789473685,49.473684210526315
2020-09-14,55.78947368421052,44.21052631578947
2020-09-09,57.57575757575758,42.42424242424242
2020-09-09,55.55555555555556,44.44444444444444
2020-09-19,52.94117647058824,47.05882352941176
2020-09-19,54.25531914893617,45.744680851063826
2020-09-17,55.78947368421052,44.21052631578947
2020-09-17,55.319148936170215,44.680851063829785
2020-09-11,55.952380952380956,44.047619047619044
2020-09-08,55.319148936170215,44.680851063829785
2020-09-08,54.83870967741935,45.16129032258064
2020-09-18,54.83870967741935,45.16129032258064
2020-09-18,53.93258426966292,46.06741573033708
2020-09-18,53.93258426966292,46.06741573033708
2020-09-17,54.11764705882353,45.88235294117647
2020-09-17,53.191489361702125,46.808510638297875
2020-09-17,55.319148936170215,44.680851063829785
2020-09-17,51.578947368421055,48.421052631578945
2020-09-16,53.191489361702125,46.808510638297875
2020-09-16,53.68421052631579,46.31578947368421
2020-09-15,53.40909090909091,46.590909090909086
2020-09-15,54.83870967741935,45.16129032258064
2020-09-15,54.44444444444444,45.55555555555556
2020-09-13,54.25531914893617,45.744680851063826
2020-09-12,56.666666666666664,43.333333333333336
2020-09-11,53.84615384615385,46.15384615384615
2020-09-11,54.736842105263165,45.26315789473684
2020-09-15,55.78947368421052,44.21052631578947
2020-09-13,54.83870967741935,45.16129032258064
2020-09-13,54.25531914893617,45.744680851063826
2020-09-11,54.94505494505495,45.05494505494506
2020-09-09,49.46236559139785,50.53763440860215
2020-09-08,55.55555555555556,44.44444444444444
2020-09-11,52.38095238095239,47.61904761904761
2020-09-10,56.00000000000001,44.0
2020-09-10,55.00000000000001,45.0
2020-09-10,55.78947368421052,44.21052631578947
2020-09-10,53.57142857142857,46.42857142857143
2020-09-11,53.40909090909091,46.590909090909086
2020-09-10,52.27272727272727,47.72727272727273
2020-09-10,54.25531914893617,45.744680851063826
2020-09-10,52.74725274725275,47.25274725274725
2020-09-09,55.68181818181818,44.31818181818182
2020-09-08,54.08163265306123,45.91836734693878
2020-09-07,52.57731958762887,47.42268041237113
2020-09-04,54.83870967741935,45.16129032258064
2020-09-08,55.91397849462365,44.086021505376344
2020-09-07,53.68421052631579,46.31578947368421
2020-09-07,55.0561797752809,44.9438202247191
2020-09-06,54.736842105263165,45.26315789473684
2020-09-05,54.65116279069767,45.348837209302324
2020-09-03,53.68421052631579,46.31578947368421
2020-09-03,56.52173913043478,43.47826086956522
2020-09-02,51.06382978723404,48.93617021276596
2020-09-03,54.25531914893617,45.744680851063826
2020-09-03,53.40909090909091,46.590909090909086
2020-08-25,54.83870967741935,45.16129032258064
2020-08-25,55.319148936170215,44.680851063829785
2020-09-04,54.44444444444444,45.55555555555556
2020-09-04,53.40909090909091,46.590909090909086
2020-09-04,53.76344086021505,46.236559139784944
2020-09-04,53.2608695652174,46.73913043478261
2020-09-02,51.06382978723404,48.93617021276596
2020-08-25,55.319148936170215,44.680851063829785
2020-09-02,55.319148936170215,44.680851063829785
2020-09-01,54.25531914893617,45.744680851063826
2020-08-28,52.74725274725275,47.25274725274725
2020-09-01,52.5,47.5
2020-09-01,53.125,46.875
2020-08-31,53.0,47.0
2020-09-01,55.208333333333336,44.79166666666667
2020-08-31,54.02298850574713,45.97701149425287
2020-08-31,54.44444444444444,45.55555555555556
2020-08-30,56.043956043956044,43.956043956043956
2020-08-29,54.44444444444444,45.55555555555556
2020-08-28,54.25531914893617,45.744680851063826
2020-08-26,52.12765957446809,47.87234042553192
2020-08-30,51.0,49.0
2020-08-29,54.25531914893617,45.744680851063826
2020-08-29,53.48837209302325,46.51162790697674
2020-08-28,55.319148936170215,44.680851063829785
2020-08-28,52.80898876404494,47.19101123595505
2020-08-28,53.76344086021505,46.236559139784944
2020-08-27,54.736842105263165,45.26315789473684
2020-08-27,52.87356321839081,47.12643678160919
2020-08-01,53.06122448979592,46.93877551020408
2020-08-28,53.84615384615385,46.15384615384615
2020-08-26,54.44444444444444,45.55555555555556
2020-08-24,51.578947368421055,48.421052631578945
2020-08-29,51.724137931034484,48.275862068965516
2020-08-29,53.333333333333336,46.666666666666664
2020-08-29,53.191489361702125,46.808510638297875
2020-08-27,52.17391304347826,47.82608695652174
2020-08-27,54.347826086956516,45.65217391304348
2020-08-27,53.40909090909091,46.590909090909086
2020-08-26,53.76344086021505,46.236559139784944
2020-08-25,55.294117647058826,44.70588235294118
2020-08-24,57.47126436781609,42.5287356321839
2020-08-25,55.68181818181818,44.31818181818182
2020-08-21,58.06451612903226,41.935483870967744
2020-08-23,54.94505494505495,45.05494505494506
2020-08-23,54.25531914893617,45.744680851063826
2020-08-22,55.294117647058826,44.70588235294118
2020-08-19,50.54945054945055,49.45054945054945
2020-08-19,54.02298850574713,45.97701149425287
2020-08-21,56.84210526315789,43.15789473684211
2020-08-11,58.06451612903226,41.935483870967744
2020-08-11,56.98924731182796,43.01075268817204
2020-08-23,55.319148936170215,44.680851063829785
2020-08-21,54.25531914893617,45.744680851063826
2020-08-21,55.0561797752809,44.9438202247191
2020-08-20,56.17977528089888,43.82022471910113
2020-08-18,55.172413793103445,44.827586206896555
2020-08-20,54.736842105263165,45.26315789473684
2020-08-20,55.319148936170215,44.680851063829785
2020-08-21,54.736842105263165,45.26315789473684
2020-08-19,55.68181818181818,44.31818181818182
2020-08-17,51.68539325842697,48.31460674157304
2020-08-17,54.25531914893617,45.744680851063826
2020-08-16,55.55555555555556,44.44444444444444
2020-08-15,54.761904761904766,45.23809523809524
2020-08-14,54.54545454545454,45.45454545454545
2020-08-14,57.30337078651685,42.69662921348314
2020-08-14,57.608695652173914,42.391304347826086
2020-08-12,52.17391304347826,47.82608695652174
2020-08-17,54.25531914893617,45.744680851063826
2020-08-14,59.30232558139535,40.69767441860465
2020-08-14,54.25531914893617,45.744680851063826
2020-08-07,50.588235294117645,49.411764705882355
2020-08-14,54.94505494505495,45.05494505494506
2020-08-12,55.10204081632652,44.89795918367347
2020-08-12,52.083333333333336,47.91666666666667
2020-08-13,54.94505494505495,45.05494505494506
2020-08-12,55.319148936170215,44.680851063829785
2020-08-11,53.57142857142857,46.42857142857143
2020-08-11,54.83870967741935,45.16129032258064
2020-08-12,53.93258426966292,46.06741573033708
2020-08-09,54.94505494505495,45.05494505494506
2020-08-09,53.84615384615385,46.15384615384615
2020-08-11,56.98924731182796,43.01075268817204
2020-08-10,57.99999999999999,42.0
2020-08-10,56.32183908045977,43.67816091954023
2020-08-09,55.68181818181818,44.31818181818182
2020-08-08,52.38095238095239,47.61904761904761
2020-08-05,53.2608695652174,46.73913043478261
2020-08-03,55.78947368421052,44.21052631578947
2020-07-31,56.470588235294116,43.529411764705884
2020-08-09,55.0561797752809,44.9438202247191
2020-08-08,54.25531914893617,45.744680851063826
2020-08-06,54.736842105263165,45.26315789473684
2020-08-06,55.434782608695656,44.565217391304344
2020-08-04,56.84210526315789,43.15789473684211
2020-08-07,53.191489361702125,46.808510638297875
2020-08-06,54.87804878048781,45.1219512195122
2020-08-05,54.83870967741935,45.16129032258064
2020-08-04,54.65116279069767,45.348837209302324
2020-08-01,56.98924731182796,43.01075268817204
2020-08-02,51.80722891566265,48.19277108433735
2020-08-03,55.81395348837209,44.18604651162791
2020-08-03,55.81395348837209,44.18604651162791
2020-08-02,55.0561797752809,44.9438202247191
2020-08-02,54.83870967741935,45.16129032258064
2020-07-29,51.61290322580645,48.38709677419355
2020-07-27,54.08163265306123,45.91836734693878
2020-07-30,53.76344086021505,46.236559139784944
2020-07-01,52.04081632653062,47.95918367346938
2020-07-29,53.0,47.0
2020-07-28,55.0561797752809,44.9438202247191
2020-07-27,53.76344086021505,46.236559139784944
2020-07-28,55.319148936170215,44.680851063829785
2020-07-27,55.294117647058826,44.70588235294118
2020-07-26,55.0561797752809,44.9438202247191
2020-07-25,53.93258426966292,46.06741573033708
2020-07-24,54.54545454545454,45.45454545454545
2020-07-22,53.333333333333336,46.666666666666664
2020-07-06,58.536585365853654,41.46341463414634
2020-07-23,53.93258426966292,46.06741573033708
2020-07-21,53.125,46.875
2020-07-24,54.83870967741935,45.16129032258064
2020-07-24,54.25531914893617,45.744680851063826
2020-07-23,54.87804878048781,45.1219512195122
2020-07-21,55.434782608695656,44.565217391304344
2020-07-21,52.38095238095239,47.61904761904761
2020-07-21,55.00000000000001,45.0
2020-07-21,54.83870967741935,45.16129032258064
2020-07-17,57.47126436781609,42.5287356321839
2020-07-17,58.24175824175825,41.75824175824176
2020-07-21,53.191489361702125,46.808510638297875
2020-07-19,53.93258426966292,46.06741573033708
2020-07-15,54.761904761904766,45.23809523809524
2020-07-15,51.08695652173913,48.91304347826087
2020-07-18,54.347826086956516,45.65217391304348
2020-07-17,54.21686746987952,45.78313253012048
2020-07-16,57.49999999999999,42.5
2020-07-17,54.02298850574713,45.97701149425287
2020-07-15,55.55555555555556,44.44444444444444
2020-07-14,55.294117647058826,44.70588235294118
2020-07-13,54.02298850574713,45.97701149425287
2020-07-15,56.17977528089888,43.82022471910113
2020-07-15,54.347826086956516,45.65217391304348
2020-07-12,55.10204081632652,44.89795918367347
2020-07-12,54.44444444444444,45.55555555555556
2020-07-13,55.952380952380956,44.047619047619044
2020-07-12,55.0561797752809,44.9438202247191
2020-07-12,54.347826086956516,45.65217391304348
2020-07-11,54.65116279069767,45.348837209302324
2020-07-08,51.64835164835166,48.35164835164835
2020-07-09,58.42696629213483,41.57303370786517
2020-07-06,54.65116279069767,45.348837209302324
2020-07-10,55.434782608695656,44.565217391304344
2020-07-09,56.043956043956044,43.956043956043956
2020-07-09,54.11764705882353,45.88235294117647
2020-07-09,54.347826086956516,45.65217391304348
2020-07-09,54.54545454545454,45.45454545454545
2020-07-09,55.172413793103445,44.827586206896555
2020-07-08,53.84615384615385,46.15384615384615
2020-07-06,54.83870967741935,45.16129032258064
2020-07-02,54.44444444444444,45.55555555555556
2020-07-07,55.319148936170215,44.680851063829785
2020-07-06,53.75,46.25
2020-07-05,55.55555555555556,44.44444444444444
2020-07-05,55.0561797752809,44.9438202247191
2020-07-03,54.347826086956516,45.65217391304348
2020-06-29,55.172413793103445,44.827586206896555
2020-07-03,52.4390243902439,47.5609756097561
2020-07-01,55.0561797752809,44.9438202247191
2020-06-30,54.83870967741935,45.16129032258064
2020-06-29,52.94117647058824,47.05882352941176
2020-06-23,56.17977528089888,43.82022471910113
2020-06-29,54.761904761904766,45.23809523809524
2020-06-28,55.0561797752809,44.9438202247191
2020-06-27,54.54545454545454,45.45454545454545
2020-06-26,57.14285714285714,42.857142857142854
2020-06-26,56.38297872340425,43.61702127659575
2020-06-08,52.57731958762887,47.42268041237113
2020-06-27,53.76344086021505,46.236559139784944
2020-06-25,56.38297872340425,43.61702127659575
2020-06-25,55.42168674698795,44.57831325301205
2020-06-26,54.44444444444444,45.55555555555556
2020-06-22,57.291666666666664,42.70833333333333
2020-06-22,54.02298850574713,45.97701149425287
2020-06-12,54.65116279069767,45.348837209302324
2020-06-25,54.65116279069767,45.348837209302324
2020-06-23,52.45901639344262,47.540983606557376
2020-06-25,55.78947368421052,44.21052631578947
2020-06-24,54.347826086956516,45.65217391304348
2020-06-24,54.65116279069767,45.348837209302324
2020-06-22,54.166666666666664,45.83333333333333
2020-06-19,56.52173913043478,43.47826086956522
2020-06-23,53.191489361702125,46.808510638297875
2020-06-22,52.4390243902439,47.5609756097561
2020-06-22,55.952380952380956,44.047619047619044
2020-06-21,54.347826086956516,45.65217391304348
2020-06-21,54.44444444444444,45.55555555555556
2020-06-19,55.294117647058826,44.70588235294118
2020-06-17,58.139534883720934,41.86046511627907
2020-06-16,55.10204081632652,44.89795918367347
2020-06-15,54.65116279069767,45.348837209302324
2020-06-18,54.347826086956516,45.65217391304348
2020-06-19,54.736842105263165,45.26315789473684
2020-06-17,56.00000000000001,44.0
2020-06-15,54.83870967741935,45.16129032258064
2020-06-14,54.94505494505495,45.05494505494506
2020-06-13,56.81818181818182,43.18181818181818
2020-06-12,55.78947368421052,44.21052631578947
2020-06-12,54.347826086956516,45.65217391304348
2020-06-10,57.831325301204814,42.168674698795186
2020-06-09,53.24813631522897,46.75186368477103
2020-06-11,54.44444444444444,45.55555555555556
2020-06-12,54.347826086956516,45.65217391304348
2020-06-12,55.434782608695656,44.565217391304344
2020-06-08,57.30337078651685,42.69662921348314
2020-06-08,55.172413793103445,44.827586206896555
2020-06-11,57.14285714285714,42.857142857142854
2020-06-11,55.434782608695656,44.565217391304344
2020-06-06,54.60317460317461,45.3968253968254
2020-06-09,54.347826086956516,45.65217391304348
2020-06-06,53.93258426966292,46.06741573033708
2020-06-09,55.0561797752809,44.9438202247191
2020-05-28,56.17977528089888,43.82022471910113
2020-06-07,54.44444444444444,45.55555555555556
2020-06-08,54.761904761904766,45.23809523809524
2020-06-02,55.67226890756303,44.32773109243698
2020-06-02,57.47126436781609,42.5287356321839
2020-06-06,54.83870967741935,45.16129032258064
2020-06-07,54.34272300469484,45.65727699530517
2020-06-01,54.65116279069767,45.348837209302324
2020-06-04,55.89473684210526,44.10526315789474
2020-06-04,55.952380952380956,44.047619047619044
2020-06-03,56.38297872340425,43.61702127659575
2020-06-03,53.2608695652174,46.73913043478261
2020-06-02,57.291666666666664,42.70833333333333
2020-05-21,55.55555555555556,44.44444444444444
2020-06-02,55.208333333333336,44.79166666666667
2020-06-01,55.952380952380956,44.047619047619044
2020-06-02,53.76344086021505,46.236559139784944
2020-06-02,53.0,47.0
2020-06-01,51.64835164835166,48.35164835164835
2020-05-31,51.724137931034484,48.275862068965516
2020-06-01,50.0,50.0
2020-06-01,55.952380952380956,44.047619047619044
2020-06-01,52.87356321839081,47.12643678160919
2020-05-31,54.02298850574713,45.97701149425287
2020-05-31,53.2608695652174,46.73913043478261
2020-05-28,53.84615384615385,46.15384615384615
2020-05-26,53.410283315844694,46.5897166841553
2020-05-31,56.666666666666664,43.333333333333336
2020-05-29,52.22222222222223,47.77777777777778
2020-05-28,55.91397849462365,44.086021505376344
2020-05-29,53.93258426966292,46.06741573033708
2020-05-25,52.87356321839081,47.12643678160919
2020-05-16,55.42168674698795,44.57831325301205
2020-05-28,52.68817204301075,47.31182795698925
2020-05-29,54.54545454545454,45.45454545454545
2020-05-28,54.11764705882353,45.88235294117647
2020-05-21,52.26077812828602,47.73922187171399
2020-05-25,55.208333333333336,44.79166666666667
2020-05-25,52.17391304347826,47.82608695652174
2020-05-21,51.80722891566265,48.19277108433735
2020-05-20,53.57142857142857,46.42857142857143
2020-05-23,51.724137931034484,48.275862068965516
2020-05-19,54.014598540145975,45.98540145985402
2020-05-22,52.17391304347826,47.82608695652174
2020-05-18,52.87356321839081,47.12643678160919
2020-05-16,55.79710144927537,44.20289855072465
2020-05-20,52.27272727272727,47.72727272727273
2020-05-19,52.68817204301075,47.31182795698925
2020-05-18,54.83870967741935,45.16129032258064
2020-05-17,54.54545454545454,45.45454545454545
2020-05-19,54.83870967741935,45.16129032258064
2020-05-18,55.294117647058826,44.70588235294118
2020-05-18,52.74725274725275,47.25274725274725
2020-05-17,52.80898876404494,47.19101123595505
2020-05-12,55.376344086021504,44.623655913978496
2020-05-16,52.68817204301075,47.31182795698925
2020-05-14,56.17977528089888,43.82022471910113
2020-05-13,51.19047619047619,48.80952380952381
2020-05-15,51.61290322580645,48.38709677419355
2020-05-11,52.87356321839081,47.12643678160919
2020-05-14,52.4390243902439,47.5609756097561
2020-05-09,55.483870967741936,44.516129032258064
2020-05-13,53.2608695652174,46.73913043478261
2020-05-02,52.4390243902439,47.5609756097561
2020-05-13,50.602409638554214,49.39759036144578
2020-05-13,53.0,47.0
2020-05-12,53.93258426966292,46.06741573033708
2020-05-11,54.761904761904766,45.23809523809524
2020-05-10,52.22222222222223,47.77777777777778
2020-05-10,51.61290322580645,48.38709677419355
2020-05-05,54.56453305351522,45.43546694648478
2020-05-07,52.57731958762887,47.42268041237113
2020-05-04,51.724137931034484,48.275862068965516
2020-05-08,54.02298850574713,45.97701149425287
2020-05-08,55.172413793103445,44.827586206896555
2020-05-07,52.17391304347826,47.82608695652174
2020-05-07,53.65853658536586,46.34146341463415
2020-05-02,52.910052910052904,47.08994708994709
2020-05-06,50.0,50.0
2020-05-04,52.68817204301075,47.31182795698925
2020-05-05,53.191489361702125,46.808510638297875
2020-05-04,51.724137931034484,48.275862068965516
2020-05-04,51.19047619047619,48.80952380952381
2020-05-03,52.27272727272727,47.72727272727273
2020-05-02,51.64835164835166,48.35164835164835
2020-04-28,53.125,46.875
2020-04-30,54.94505494505495,45.05494505494506
2020-04-30,54.02298850574713,45.97701149425287
2020-05-02,52.32558139534884,47.674418604651166
2020-05-01,51.64835164835166,48.35164835164835
2020-04-27,52.27272727272727,47.72727272727273
2020-05-02,54.11764705882353,45.88235294117647
2020-05-02,52.21518987341772,47.78481012658228
2020-05-01,53.2608695652174,46.73913043478261
2020-07-30,52.38095238095239,47.61904761904761
2020-07-29,53.57142857142857,46.42857142857143
2020-07-29,50.0,50.0
2020-04-28,54.736842105263165,45.26315789473684
2020-07-28,53.40909090909091,46.590909090909086
2020-07-28,54.0,46.0
2020-07-28,52.06349206349207,47.93650793650793
2020-07-26,52.27272727272727,47.72727272727273
2020-07-25,54.761904761904766,45.23809523809524
2020-07-25,53.65853658536586,46.34146341463415
2020-07-25,54.166666666666664,45.83333333333333
2020-04-23,55.0561797752809,44.9438202247191
2020-04-21,52.68817204301075,47.31182795698925
2020-07-21,53.333333333333336,46.666666666666664
2020-07-21,54.736842105263165,45.26315789473684
2020-07-21,54.65116279069767,45.348837209302324
2020-07-21,54.3298969072165,45.670103092783506
2020-07-20,51.21951219512195,48.78048780487805
2020-07-20,57.14285714285714,42.857142857142854
2020-04-19,55.0561797752809,44.9438202247191
2020-07-19,52.80898876404494,47.19101123595505
2020-07-18,52.17391304347826,47.82608695652174
2020-07-18,55.0561797752809,44.9438202247191
2020-07-18,54.09326424870466,45.90673575129534
