Date,Approval,Disapproval
2024-08-29,38.88888888888889,61.111111111111114
2024-08-27,38.57142857142858,61.42857142857143
2024-08-16,45.714285714285715,54.285714285714285
2024-08-08,44.0,56.00000000000001
2024-08-07,47.61904761904761,52.38095238095239
2024-08-06,41.11111111111111,58.88888888888889
2024-08-02,52.23880597014925,47.76119402985074
2024-07-31,44.9438202247191,55.0561797752809
2024-07-26,53.16455696202531,46.835443037974684
2024-07-19,65.51724137931035,34.48275862068966
2024-07-12,71.69811320754717,28.30188679245283
2024-07-08,48.35164835164835,51.64835164835166
2024-07-06,54.794520547945204,45.20547945205479
2024-05-21,50.649350649350644,49.35064935064935
2024-05-14,39.02439024390244,60.97560975609756
2024-05-12,38.372093023255815,61.627906976744185
2024-04-17,42.857142857142854,57.14285714285714
2024-04-15,30.864197530864196,69.1358024691358
2024-04-05,44.927536231884055,55.072463768115945
2024-03-31,57.57575757575758,42.42424242424242
2024-03-24,54.54545454545454,45.45454545454545
2024-03-25,50.0,50.0
2024-03-20,37.64705882352941,62.35294117647059
2024-03-17,56.25,43.75
2024-03-11,44.9438202247191,55.0561797752809
2024-03-10,56.666666666666664,43.333333333333336
2024-03-04,34.523809523809526,65.47619047619048
2024-03-03,51.42857142857142,48.57142857142857
2024-02-25,51.470588235294116,48.529411764705884
2024-02-22,48.64864864864865,51.35135135135135
2024-02-18,56.52173913043478,43.47826086956522
2024-02-11,56.52173913043478,43.47826086956522
2024-02-04,55.072463768115945,44.927536231884055
2024-01-29,42.68292682926829,57.3170731707317
2024-01-28,56.33802816901409,43.66197183098591
2024-01-22,48.275862068965516,51.724137931034484
2024-01-21,58.46153846153847,41.53846153846154
2024-01-14,58.46153846153847,41.53846153846154
2024-01-14,40.57971014492754,59.42028985507246
2024-01-07,62.857142857142854,37.142857142857146
2023-12-17,52.85714285714286,47.14285714285714
2023-12-12,42.5287356321839,57.47126436781609
2023-12-10,54.54545454545454,45.45454545454545
2023-12-10,49.31506849315068,50.68493150684932
2023-12-03,54.929577464788736,45.07042253521127
2023-11-27,47.12643678160919,52.87356321839081
2023-11-27,41.66666666666667,58.333333333333336
2023-11-26,55.714285714285715,44.285714285714285
2023-11-19,57.971014492753625,42.028985507246375
2023-11-12,56.71641791044776,43.28358208955223
2023-11-05,57.35294117647059,42.64705882352941
2023-10-29,57.35294117647059,42.64705882352941
2023-10-22,58.2089552238806,41.7910447761194
2023-10-15,54.83870967741935,45.16129032258064
2023-10-08,57.57575757575758,42.42424242424242
2023-10-01,55.223880597014926,44.776119402985074
2023-09-24,56.33802816901409,43.66197183098591
2023-09-19,36.25,63.74999999999999
2023-09-17,56.25,43.75
2023-09-03,61.53846153846154,38.46153846153847
2023-08-30,38.372093023255815,61.627906976744185
2023-08-27,58.57142857142858,41.42857142857143
2023-08-27,49.31506849315068,50.68493150684932
2023-08-20,59.09090909090909,40.909090909090914
2023-08-13,59.70149253731343,40.298507462686565
2023-08-06,54.41176470588235,45.588235294117645
2023-07-30,55.223880597014926,44.776119402985074
2023-07-23,55.88235294117647,44.11764705882353
2023-07-16,56.060606060606055,43.93939393939394
2023-07-14,41.17647058823529,58.82352941176471
2023-07-09,57.14285714285714,42.857142857142854
2023-07-02,55.932203389830505,44.06779661016949
2023-06-25,56.92307692307692,43.07692307692308
2023-06-18,59.375,40.625
2023-06-11,59.70149253731343,40.298507462686565
2023-06-04,56.33802816901409,43.66197183098591
2023-05-28,56.060606060606055,43.93939393939394
2023-05-21,52.94117647058824,47.05882352941176
2023-05-14,51.5625,48.4375
2023-05-09,56.470588235294116,43.529411764705884
2023-05-07,57.57575757575758,42.42424242424242
2023-04-30,57.35294117647059,42.64705882352941
2023-04-23,53.96825396825397,46.03174603174603
2023-04-16,54.6875,45.3125
2023-04-09,55.88235294117647,44.11764705882353
2023-04-02,57.8125,42.1875
2023-03-30,44.0,56.00000000000001
2023-03-26,52.38095238095239,47.61904761904761
2023-03-19,58.46153846153847,41.53846153846154
2023-03-12,57.14285714285714,42.857142857142854
2023-03-05,56.92307692307692,43.07692307692308
2023-02-26,60.65573770491803,39.34426229508197
2023-02-18,59.375,40.625
2023-02-12,56.92307692307692,43.07692307692308
2023-02-05,54.83870967741935,45.16129032258064
2023-01-29,56.92307692307692,43.07692307692308
2023-01-22,56.14035087719298,43.859649122807014
2023-01-18,45.23809523809524,54.761904761904766
2023-01-15,54.6875,45.3125
2023-01-08,54.83870967741935,45.16129032258064
2023-01-03,58.06451612903226,41.935483870967744
2022-12-11,57.8125,42.1875
2022-12-04,58.730158730158735,41.269841269841265
2022-10-25,51.76470588235295,48.23529411764706
2022-10-12,44.5945945945946,55.4054054054054
2022-10-07,56.71641791044776,43.28358208955223
2022-07-07,49.275362318840585,50.72463768115942
2022-06-30,34.146341463414636,65.85365853658537
2022-04-22,45.3125,54.6875
2022-04-10,45.76271186440678,54.23728813559322
2022-03-30,48.529411764705884,51.470588235294116
2022-03-27,51.724137931034484,48.275862068965516
2022-03-25,46.666666666666664,53.333333333333336
2022-03-20,50.0,50.0
2022-03-15,43.42105263157895,56.57894736842105
2022-03-11,48.275862068965516,51.724137931034484
2022-02-11,50.0,50.0
2022-01-28,50.74626865671642,49.25373134328358
2022-01-25,40.74074074074074,59.25925925925925
2022-01-17,50.0,50.0
2022-01-16,46.875,53.125
2022-01-14,52.94117647058824,47.05882352941176
2022-01-12,45.3125,54.6875
2022-01-10,47.61904761904761,52.38095238095239
2022-01-10,35.483870967741936,64.51612903225806
2021-12-25,53.03030303030303,46.96969696969697
2021-12-10,36.36363636363637,63.63636363636363
2021-12-09,40.625,59.375
2021-12-09,48.529411764705884,51.470588235294116
2021-11-22,30.0,70.0
2021-11-15,42.62295081967213,57.377049180327866
2021-11-06,37.096774193548384,62.903225806451616
2021-11-06,43.93939393939394,56.060606060606055
2021-10-11,41.269841269841265,58.730158730158735
2021-10-04,40.98360655737705,59.01639344262295
2021-09-27,39.34426229508197,60.65573770491803
2021-09-26,20.408163265306122,79.59183673469387
2021-09-23,33.33333333333333,66.66666666666666
2021-09-22,41.66666666666667,58.333333333333336
2021-09-20,37.096774193548384,62.903225806451616
2021-09-17,45.45454545454545,54.54545454545454
2021-09-16,37.096774193548384,62.903225806451616
2021-09-14,43.28358208955223,56.71641791044776
2021-09-13,36.36363636363637,63.63636363636363
2021-09-11,43.93939393939394,56.060606060606055
2021-09-06,42.1875,57.8125
2021-09-06,31.25,68.75
2021-09-03,42.35294117647059,57.647058823529406
2021-09-03,43.93939393939394,56.060606060606055
2021-08-29,36.507936507936506,63.49206349206349
2021-08-23,35.9375,64.0625
2021-08-20,45.588235294117645,54.41176470588235
2021-08-18,31.70731707317073,68.29268292682927
2021-08-16,38.70967741935484,61.29032258064516
2021-08-15,41.935483870967744,58.06451612903226
2021-08-09,39.34426229508197,60.65573770491803
2021-08-09,33.75,66.25
2021-08-06,41.7910447761194,58.2089552238806
2021-08-02,27.160493827160494,72.8395061728395
2021-08-02,38.46153846153847,61.53846153846154
2021-07-29,35.36585365853659,64.63414634146342
2021-07-26,37.704918032786885,62.295081967213115
2021-07-25,38.46153846153847,61.53846153846154
2021-07-23,48.529411764705884,51.470588235294116
2021-07-23,45.45454545454545,54.54545454545454
2021-07-20,39.705882352941174,60.29411764705882
2021-07-19,40.0,60.0
2021-07-18,41.269841269841265,58.730158730158735
2021-07-13,41.7910447761194,58.2089552238806
2021-07-12,40.67796610169492,59.32203389830508
2021-07-09,44.61538461538462,55.38461538461539
2021-07-08,35.064935064935064,64.93506493506493
2021-07-05,26.25,73.75
2021-07-02,33.33333333333333,66.66666666666666
2021-07-05,41.37931034482759,58.620689655172406
2021-06-28,44.44444444444444,55.55555555555556
2021-06-28,30.76923076923077,69.23076923076923
2021-06-26,43.07692307692308,56.92307692307692
2021-06-25,44.285714285714285,55.714285714285715
2021-06-21,40.32258064516129,59.67741935483871
2021-06-13,44.642857142857146,55.35714285714286
2021-06-13,43.93939393939394,56.060606060606055
2021-06-12,45.23809523809524,54.761904761904766
2021-06-11,42.42424242424242,57.57575757575758
2021-06-10,43.07692307692308,56.92307692307692
2021-06-07,43.333333333333336,56.666666666666664
2021-06-07,21.794871794871796,78.2051282051282
2021-06-03,30.136986301369863,69.86301369863014
2021-05-31,42.1875,57.8125
2021-05-28,43.28358208955223,56.71641791044776
2021-05-28,39.39393939393939,60.60606060606061
2021-05-28,32.3943661971831,67.6056338028169
2021-05-26,41.53846153846154,58.46153846153847
2021-05-24,40.67796610169492,59.32203389830508
2021-05-17,39.6551724137931,60.3448275862069
2021-05-16,35.483870967741936,64.51612903225806
2021-05-14,41.7910447761194,58.2089552238806
2021-05-10,20.73170731707317,79.26829268292683
2021-05-10,44.06779661016949,55.932203389830505
2021-05-10,32.8125,67.1875
2021-05-05,44.61538461538462,55.38461538461539
2021-05-03,49.18032786885246,50.81967213114754
2021-04-30,55.88235294117647,44.11764705882353
2021-04-29,47.14285714285714,52.85714285714286
2021-04-28,37.9746835443038,62.0253164556962
2021-04-26,49.2063492063492,50.79365079365079
2021-04-26,41.81818181818181,58.18181818181818
2021-04-23,50.76923076923077,49.23076923076923
2021-04-22,43.90243902439025,56.09756097560976
2021-04-19,51.724137931034484,48.275862068965516
2021-04-19,48.57142857142857,51.42857142857142
2021-04-18,45.3125,54.6875
2021-04-12,34.21052631578947,65.78947368421053
2021-04-12,51.78571428571429,48.214285714285715
2021-04-10,47.14285714285714,52.85714285714286
2021-04-10,53.01204819277109,46.98795180722892
2021-04-09,51.61290322580645,48.38709677419355
2021-04-05,51.78571428571429,48.214285714285715
2021-04-02,51.66666666666667,48.333333333333336
2021-04-01,43.20987654320987,56.79012345679012
2021-03-29,51.724137931034484,48.275862068965516
2021-03-29,41.269841269841265,58.730158730158735
2021-03-27,51.76470588235295,48.23529411764706
2021-03-26,46.15384615384615,53.84615384615385
2021-03-22,58.18181818181818,41.81818181818181
2021-03-19,51.78571428571429,48.214285714285715
2021-03-15,56.14035087719298,43.859649122807014
2021-03-15,41.55844155844156,58.44155844155844
2021-03-14,44.26229508196721,55.73770491803278
2021-03-12,53.96825396825397,46.03174603174603
2021-03-12,44.0,56.00000000000001
2021-03-10,47.76119402985074,52.23880597014925
2021-03-09,38.75,61.25000000000001
2021-03-08,54.54545454545454,45.45454545454545
2021-03-01,53.44827586206896,46.55172413793103
2021-02-26,50.0,50.0
2021-02-26,54.09836065573771,45.90163934426229
2021-02-25,48.484848484848484,51.515151515151516
2021-02-22,50.0,50.0
2021-02-22,43.58974358974359,56.41025641025641
2021-02-15,56.60377358490566,43.39622641509434
2021-02-15,46.05263157894737,53.94736842105263
2021-02-14,46.774193548387096,53.2258064516129
2021-02-12,51.61290322580645,48.38709677419355
2021-02-09,46.25,53.75
2021-02-08,56.666666666666664,43.333333333333336
2021-02-06,52.23880597014925,47.76119402985074
2021-02-04,53.333333333333336,46.666666666666664
2021-02-01,55.932203389830505,44.06779661016949
2021-01-29,57.14285714285714,42.857142857142854
2021-01-25,57.89473684210527,42.10526315789473
2021-01-23,58.139534883720934,41.86046511627907
2021-01-18,56.896551724137936,43.103448275862064
2021-01-18,51.31578947368421,48.68421052631579
2021-01-17,48.38709677419355,51.61290322580645
2021-01-15,57.8125,42.1875
2021-01-13,55.072463768115945,44.927536231884055
2021-01-11,57.89473684210527,42.10526315789473
2021-01-07,61.53846153846154,38.46153846153847
2020-12-30,53.246753246753244,46.75324675324675
2020-12-20,53.333333333333336,46.666666666666664
2020-12-18,48.717948717948715,51.28205128205128
2020-12-17,59.67741935483871,40.32258064516129
2020-12-13,49.2063492063492,50.79365079365079
2020-12-11,53.52112676056338,46.478873239436616
2020-12-07,57.14285714285714,42.857142857142854
2020-12-08,63.934426229508205,36.0655737704918
2020-12-04,57.377049180327866,42.62295081967213
2020-12-02,57.6271186440678,42.3728813559322
2020-11-28,54.32098765432099,45.67901234567901
2020-11-21,60.810810810810814,39.189189189189186
2020-11-20,59.01639344262295,40.98360655737705
2020-11-19,61.016949152542374,38.983050847457626
2020-11-15,49.18032786885246,50.81967213114754
2020-11-11,61.29032258064516,38.70967741935484
2020-11-06,63.07692307692307,36.92307692307693
2020-10-30,48.717948717948715,51.28205128205128
2020-10-28,60.0,40.0
2020-10-28,57.377049180327866,42.62295081967213
2020-10-26,58.666666666666664,41.333333333333336
2020-10-24,57.831325301204814,42.168674698795186
2020-10-23,60.9375,39.0625
2020-10-22,53.246753246753244,46.75324675324675
2020-10-21,57.377049180327866,42.62295081967213
2020-10-18,49.2063492063492,50.79365079365079
2020-10-09,62.5,37.5
2020-10-07,61.016949152542374,38.983050847457626
2020-10-05,49.152542372881356,50.847457627118644
2020-10-01,63.33333333333333,36.666666666666664
2020-09-30,58.108108108108105,41.891891891891895
2020-09-28,63.888888888888886,36.11111111111111
2020-09-25,62.0253164556962,37.9746835443038
2020-09-25,65.57377049180327,34.42622950819672
2020-09-23,62.295081967213115,37.704918032786885
2020-09-18,61.42857142857143,38.57142857142858
2020-09-16,62.295081967213115,37.704918032786885
2020-09-16,58.06451612903226,41.935483870967744
2020-09-11,66.66666666666666,33.33333333333333
2020-09-04,54.83870967741935,45.16129032258064
2020-09-02,63.1578947368421,36.84210526315789
2020-08-31,63.23529411764706,36.76470588235294
2020-08-28,61.29032258064516,38.70967741935484
2020-08-24,65.0,35.0
2020-08-24,51.724137931034484,48.275862068965516
2020-08-21,57.6271186440678,42.3728813559322
2020-08-19,65.57377049180327,34.42622950819672
2020-08-16,51.61290322580645,48.38709677419355
2020-08-12,63.33333333333333,36.666666666666664
2020-08-04,64.86486486486487,35.13513513513514
2020-08-03,69.56521739130434,30.434782608695656
2020-08-03,56.92307692307692,43.07692307692308
2020-07-29,58.46153846153847,41.53846153846154
2020-07-24,66.66666666666666,33.33333333333333
2020-07-19,54.09836065573771,45.90163934426229
2020-07-15,65.0,35.0
2020-07-13,53.2258064516129,46.774193548387096
2020-07-08,68.33333333333333,31.666666666666664
2020-07-06,67.14285714285714,32.857142857142854
2020-07-06,53.03030303030303,46.96969696969697
2020-07-03,66.15384615384615,33.84615384615385
2020-07-01,65.0,35.0
2020-06-26,70.76923076923077,29.230769230769234
2020-06-25,69.49152542372882,30.508474576271187
2020-06-25,58.333333333333336,41.66666666666667
2020-06-19,66.66666666666666,33.33333333333333
2020-06-18,66.07142857142857,33.92857142857143
2020-06-14,50.847457627118644,49.152542372881356
2020-06-12,68.18181818181817,31.818181818181817
2020-06-11,68.33333333333333,31.666666666666664
2020-06-10,61.66666666666667,38.333333333333336
2020-06-10,71.83098591549296,28.169014084507044
2020-06-08,69.56521739130434,30.434782608695656
2020-06-05,72.58064516129032,27.419354838709676
2020-06-03,63.934426229508205,36.0655737704918
2020-06-03,58.06451612903226,41.935483870967744
2020-05-29,69.84126984126983,30.158730158730158
2020-05-28,63.51351351351351,36.486486486486484
2020-05-27,66.66666666666666,33.33333333333333
2020-05-26,63.793103448275865,36.206896551724135
2020-05-22,73.4375,26.5625
2020-05-18,56.666666666666664,43.333333333333336
2020-05-17,50.877192982456144,49.122807017543856
2020-05-14,70.0,30.0
2020-05-14,56.52173913043478,43.47826086956522
2020-05-10,70.17543859649122,29.82456140350877
2020-05-07,67.3076923076923,32.69230769230769
2020-05-06,53.84615384615385,46.15384615384615
2020-05-01,66.66666666666666,33.33333333333333
2020-04-28,64.44444444444444,35.55555555555556
2020-04-24,59.375,40.625
2020-04-23,62.745098039215684,37.254901960784316
2020-04-17,66.0,34.0
2020-04-09,80.95238095238095,19.047619047619047
2020-04-09,75.60975609756098,24.390243902439025
